imei,tac,manufacturer,model,status,generated_date
354123000236893,35412300,Maxon,MX-C140,allowed,2025-08-13 18:44:54
354123000007275,35412300,Maxon,MX-C140,allowed,2025-08-13 18:44:54
354124000294150,35412400,Sunplus Communication,CECT S566,allowed,2025-08-13 18:44:54
354124000302418,35412400,Sunplus Communication,CECT S566,blacklisted,2025-08-13 18:44:54
354125000149539,35412500,Sunplus Communication,CECT S569,allowed,2025-08-13 18:44:54
354125000018181,35412500,Sunplus Communication,CECT S569,allowed,2025-08-13 18:44:54
354126000182242,35412600,CEC,CEC OS70,allowed,2025-08-13 18:44:54
354126000168543,35412600,CEC,CEC OS70,allowed,2025-08-13 18:44:54
354127000069338,35412700,KBT Mobile,KD882A,allowed,2025-08-13 18:44:54
354127000241981,35412700,KBT Mobile,KD882A,allowed,2025-08-13 18:44:54
354128000272679,35412800,KBT Mobile,KD886,allowed,2025-08-13 18:44:54
354128000148109,35412800,KBT Mobile,KD886,allowed,2025-08-13 18:44:54
354129000143826,35412900,Guo Wei,I688,allowed,2025-08-13 18:44:54
354129000021333,35412900,Guo Wei,I688,allowed,2025-08-13 18:44:54
354130000227555,35413000,Semiconductores Investigacion y Diseno,MoviFriend,allowed,2025-08-13 18:44:54
354130000186858,35413000,Semiconductores Investigacion y Diseno,MoviFriend,blacklisted,2025-08-13 18:44:54
354131000053795,35413100,Bird,E898,allowed,2025-08-13 18:44:54
354131000030025,35413100,Bird,E898,allowed,2025-08-13 18:44:54
354132000154747,35413200,Bird,E899,allowed,2025-08-13 18:44:54
354132000008558,35413200,Bird,E899,allowed,2025-08-13 18:44:54
354133000268071,35413300,Bird,S580,allowed,2025-08-13 18:44:55
354133000300393,35413300,Bird,S580,allowed,2025-08-13 18:44:55
354134000049165,35413400,Bird,S1190,allowed,2025-08-13 18:44:55
354134000092517,35413400,Bird,S1190,allowed,2025-08-13 18:44:55
354135000251363,35413500,Bird,V10L,allowed,2025-08-13 18:44:55
354135000136328,35413500,Bird,V10L,blacklisted,2025-08-13 18:44:55
354136000053237,35413600,CEC,Q588,allowed,2025-08-13 18:44:55
354136000111157,35413600,CEC,Q588,allowed,2025-08-13 18:44:55
354137000282596,35413700,CEC,Q788,allowed,2025-08-13 18:44:55
354137000265203,35413700,CEC,Q788,blacklisted,2025-08-13 18:44:55
354138000318842,35413800,CCT,C3368,allowed,2025-08-13 18:44:55
354138000223864,35413800,CCT,C3368,allowed,2025-08-13 18:44:55
354139000285458,35413900,Darts Technologies,VTIME VG-06,allowed,2025-08-13 18:44:55
354139000244662,35413900,Darts Technologies,VTIME VG-06,allowed,2025-08-13 18:44:55
354140000111455,35414000,Pantech,G600S,allowed,2025-08-13 18:44:55
354140000181833,35414000,Pantech,G600S,allowed,2025-08-13 18:44:55
354141000171736,35414100,Bellwave,VOXTEL V100,allowed,2025-08-13 18:44:55
354141000217162,35414100,Bellwave,VOXTEL V100,allowed,2025-08-13 18:44:55
354142000209134,35414200,Amoi,M6,blacklisted,2025-08-13 18:44:55
354142000225893,35414200,Amoi,M6,allowed,2025-08-13 18:44:55
354144000049074,35414400,Panasonic,X100,allowed,2025-08-13 18:44:55
354144000182320,35414400,Panasonic,X100,allowed,2025-08-13 18:44:55
354147000125470,35414700,Samsung,SGH-Z105U,allowed,2025-08-13 18:44:55
354147000217415,35414700,Samsung,SGH-Z105U,allowed,2025-08-13 18:44:55
354159000243392,35415900,Samsung,SGH-E800,blacklisted,2025-08-13 18:44:55
354159000060463,35415900,Samsung,SGH-E800,allowed,2025-08-13 18:44:55
354160000125472,35416000,Samsung,E800,allowed,2025-08-13 18:44:55
354160000177914,35416000,Samsung,E800,allowed,2025-08-13 18:44:55
354184000119418,35418400,Alcatel,One Touch 153,allowed,2025-08-13 18:44:55
354184000183348,35418400,Alcatel,One Touch 153,allowed,2025-08-13 18:44:55
354187010180739,35418701,Sony Ericsson,Z530,allowed,2025-08-13 18:44:55
354187010314015,35418701,Sony Ericsson,Z530,allowed,2025-08-13 18:44:55
354197000323095,35419700,Samsung,SGH-S341i,blacklisted,2025-08-13 18:44:55
354197000184379,35419700,Samsung,SGH-S341i,allowed,2025-08-13 18:44:55
354207000077876,35420700,BenQ,M300,allowed,2025-08-13 18:44:55
354207000295649,35420700,BenQ,M300,allowed,2025-08-13 18:44:55
354209000179871,35420900,Nokia,RA-3,allowed,2025-08-13 18:44:55
354209000276622,35420900,Nokia,RA-3,allowed,2025-08-13 18:44:55
354212000180105,35421200,Sony Ericsson,GC85,allowed,2025-08-13 18:44:56
354212000148981,35421200,Sony Ericsson,GC85,allowed,2025-08-13 18:44:56
354219000108713,35421900,Siemens,SL65,allowed,2025-08-13 18:44:56
354219000012219,35421900,Siemens,SL65,allowed,2025-08-13 18:44:56
354220000172515,35422000,Siemens,SL65,allowed,2025-08-13 18:44:56
354220000083880,35422000,Siemens,SL65,allowed,2025-08-13 18:44:56
354222000295800,35422200,BlackBerry,7290,allowed,2025-08-13 18:44:56
354222000314656,35422200,BlackBerry,7290,allowed,2025-08-13 18:44:56
354224000088685,35422400,Sony Ericsson,F500i,allowed,2025-08-13 18:44:56
354224000150036,35422400,Sony Ericsson,F500i,allowed,2025-08-13 18:44:56
354234000189057,35423400,Sony Ericsson,P910,allowed,2025-08-13 18:44:56
354234000029701,35423400,Sony Ericsson,P910,allowed,2025-08-13 18:44:56
354235000264214,35423500,Sony Ericsson,P910,allowed,2025-08-13 18:44:56
354235000149368,35423500,Sony Ericsson,P910,allowed,2025-08-13 18:44:56
354244010286582,35424401,Sony Ericsson,W300,allowed,2025-08-13 18:44:56
354244010162439,35424401,Sony Ericsson,W300,allowed,2025-08-13 18:44:56
354246000196401,35424600,Siemens,A57,allowed,2025-08-13 18:44:56
354246000204429,35424600,Siemens,A57,allowed,2025-08-13 18:44:56
354247000085075,35424700,Siemens,A57,blacklisted,2025-08-13 18:44:56
354247000213392,35424700,Siemens,A57,blacklisted,2025-08-13 18:44:56
354248000264157,35424800,Siemens,A57,allowed,2025-08-13 18:44:56
354248000187865,35424800,Siemens,A57,allowed,2025-08-13 18:44:56
354249000243544,35424900,Siemens,A57,allowed,2025-08-13 18:44:56
354249000068724,35424900,Siemens,A57,blacklisted,2025-08-13 18:44:56
354251000239625,35425100,BenQ,S680C,allowed,2025-08-13 18:44:56
354251000195048,35425100,BenQ,S680C,allowed,2025-08-13 18:44:56
354252000039314,35425200,BenQ,S680C,blacklisted,2025-08-13 18:44:56
354252000326218,35425200,BenQ,S680C,allowed,2025-08-13 18:44:56
354259000151408,35425900,Sony Ericsson,K500,allowed,2025-08-13 18:44:56
354259000019115,35425900,Sony Ericsson,K500,blacklisted,2025-08-13 18:44:56
354260000119969,35426000,Sony Ericsson,K500,allowed,2025-08-13 18:44:56
354260000204359,35426000,Sony Ericsson,K500,allowed,2025-08-13 18:44:56
354266010008136,35426601,Samsung,SGH-X160,blacklisted,2025-08-13 18:44:56
354266010313617,35426601,Samsung,SGH-X160,allowed,2025-08-13 18:44:56
354269000313704,35426900,Sagem,MY X5-2,blacklisted,2025-08-13 18:44:56
354269000020450,35426900,Sagem,MY X5-2,allowed,2025-08-13 18:44:56
354271000114104,35427100,IXI,Ogo CT-17,allowed,2025-08-13 18:44:56
354271000041914,35427100,IXI,Ogo CT-17,allowed,2025-08-13 18:44:56
354273000073833,35427300,Samsung,SGH-X460,blacklisted,2025-08-13 18:44:56
354273000061418,35427300,Samsung,SGH-X460,blacklisted,2025-08-13 18:44:56
354280010093214,35428001,BenQ,HERB1A,allowed,2025-08-13 18:44:57
354280010142233,35428001,BenQ,HERB1A,blacklisted,2025-08-13 18:44:57
354287010201378,35428701,BenQ,E61,blacklisted,2025-08-13 18:44:57
354287010305373,35428701,BenQ,E61,allowed,2025-08-13 18:44:57
354288010128028,35428801,BenQ,M315,allowed,2025-08-13 18:44:57
354288010169206,35428801,BenQ,M315,allowed,2025-08-13 18:44:57
354290000139825,35429000,Sony Ericsson,T630,allowed,2025-08-13 18:44:57
354290000281233,35429000,Sony Ericsson,T630,allowed,2025-08-13 18:44:57
354291000020345,35429100,Sony Ericsson,T630,blacklisted,2025-08-13 18:44:57
354291000321083,35429100,Sony Ericsson,T630,allowed,2025-08-13 18:44:57
354294000119594,35429400,LG,U8110,allowed,2025-08-13 18:44:57
354294000316292,35429400,LG,U8110,blacklisted,2025-08-13 18:44:57
354297000028127,35429700,Samsung,SGH-Z107,allowed,2025-08-13 18:44:57
354297000182682,35429700,Samsung,SGH-Z107,allowed,2025-08-13 18:44:57
354299010201677,35429901,Samsung,SGH-D900,allowed,2025-08-13 18:44:57
354299010115397,35429901,Samsung,SGH-D900,allowed,2025-08-13 18:44:57
354300000042124,35430000,Samsung,SGH-E330,allowed,2025-08-13 18:44:57
354300000302405,35430000,Samsung,SGH-E330,blacklisted,2025-08-13 18:44:57
354301000142667,35430100,Nokia,2652,allowed,2025-08-13 18:44:57
354301000245093,35430100,Nokia,2652,allowed,2025-08-13 18:44:57
354302000257738,35430200,Nokia,3220,allowed,2025-08-13 18:44:57
354302000080090,35430200,Nokia,3220,allowed,2025-08-13 18:44:57
354303000250887,35430300,Nokia,1100,allowed,2025-08-13 18:44:57
354303000313935,35430300,Nokia,1100,allowed,2025-08-13 18:44:57
354304000000889,35430400,Nokia,1100,allowed,2025-08-13 18:44:57
354304000012778,35430400,Nokia,1100,allowed,2025-08-13 18:44:57
354305000240478,35430500,Nokia,9500 Communicator,allowed,2025-08-13 18:44:57
354305000267047,35430500,Nokia,9500 Communicator,allowed,2025-08-13 18:44:57
354306000220426,35430600,Nokia,9500 Communicator,allowed,2025-08-13 18:44:57
354306000007345,35430600,Nokia,9500 Communicator,allowed,2025-08-13 18:44:57
354307000060106,35430700,Nokia,7260,blacklisted,2025-08-13 18:44:57
354307000291045,35430700,Nokia,7260,allowed,2025-08-13 18:44:57
354308000308553,35430800,Nokia,1100,blacklisted,2025-08-13 18:44:57
354308000190233,35430800,Nokia,1100,allowed,2025-08-13 18:44:57
354309000256082,35430900,Nokia,1100,allowed,2025-08-13 18:44:57
354309000174027,35430900,Nokia,1100,allowed,2025-08-13 18:44:57
354310000172213,35431000,Nokia,3120,allowed,2025-08-13 18:44:57
354310000183014,35431000,Nokia,3120,allowed,2025-08-13 18:44:57
354311000054787,35431100,Nokia,6100,blacklisted,2025-08-13 18:44:57
354311000018675,35431100,Nokia,6100,allowed,2025-08-13 18:44:57
354312000228215,35431200,Nokia,3120,allowed,2025-08-13 18:44:57
354312000279071,35431200,Nokia,3120,allowed,2025-08-13 18:44:57
354313000163097,35431300,Nokia,3310,allowed,2025-08-13 18:44:57
354313000261043,35431300,Nokia,3310,allowed,2025-08-13 18:44:57
354314000043742,35431400,Nokia,NHM-5(NY),allowed,2025-08-13 18:44:57
354314000164415,35431400,Nokia,NHM-5(NY),allowed,2025-08-13 18:44:57
354315000282135,35431500,Nokia,2300,blacklisted,2025-08-13 18:44:57
354315000097791,35431500,Nokia,2300,allowed,2025-08-13 18:44:57
354316000309106,35431600,Nokia,2300,allowed,2025-08-13 18:44:57
354316000029891,35431600,Nokia,2300,blacklisted,2025-08-13 18:44:57
354317000305145,35431700,Nokia,2300,allowed,2025-08-13 18:44:57
354317000062344,35431700,Nokia,2300,blacklisted,2025-08-13 18:44:57
354318000273507,35431800,Nokia,2100,allowed,2025-08-13 18:44:57
354318000003746,35431800,Nokia,2100,allowed,2025-08-13 18:44:58
354319000129138,35431900,Nokia,1100,allowed,2025-08-13 18:44:58
354319000099820,35431900,Nokia,1100,allowed,2025-08-13 18:44:58
354320000182111,35432000,Nokia,1100,allowed,2025-08-13 18:44:58
354320000017577,35432000,Nokia,1100,allowed,2025-08-13 18:44:58
354321000260375,35432100,Nokia,RAE-6,allowed,2025-08-13 18:44:58
354321000315897,35432100,Nokia,RAE-6,allowed,2025-08-13 18:44:58
354322000132370,35432200,Nokia,2100,blacklisted,2025-08-13 18:44:58
354322000312158,35432200,Nokia,2100,allowed,2025-08-13 18:44:58
354323000313584,35432300,Nokia,2652,allowed,2025-08-13 18:44:58
354323000035395,35432300,Nokia,2652,allowed,2025-08-13 18:44:58
354324000234749,35432400,Nokia,9500 Communicator,allowed,2025-08-13 18:44:58
354324000323395,35432400,Nokia,9500 Communicator,allowed,2025-08-13 18:44:58
354325000222485,35432500,Nokia,RA-3,allowed,2025-08-13 18:44:58
354325000116028,35432500,Nokia,RA-3,allowed,2025-08-13 18:44:58
354326000039913,35432600,Nokia,3410,allowed,2025-08-13 18:44:58
354326000216865,35432600,Nokia,3410,allowed,2025-08-13 18:44:58
354327000303485,35432700,Nokia,6230,allowed,2025-08-13 18:44:58
354327000240597,35432700,Nokia,6230,allowed,2025-08-13 18:44:58
354328000207212,35432800,Nokia,3120,allowed,2025-08-13 18:44:58
354328000190685,35432800,Nokia,3120,allowed,2025-08-13 18:44:58
354329000055054,35432900,Nokia,3120,blacklisted,2025-08-13 18:44:58
354329000223015,35432900,Nokia,3120,allowed,2025-08-13 18:44:58
354330000267260,35433000,Nokia,6670,allowed,2025-08-13 18:44:58
354330000043467,35433000,Nokia,6670,allowed,2025-08-13 18:44:58
354331000241251,35433100,Nokia,6670b,blacklisted,2025-08-13 18:44:58
354331000293640,35433100,Nokia,6670b,allowed,2025-08-13 18:44:58
354332000084759,35433200,Nokia,2652,allowed,2025-08-13 18:44:58
354332000178514,35433200,Nokia,2652,allowed,2025-08-13 18:44:58
354333000214010,35433300,Nokia,2600,allowed,2025-08-13 18:44:58
354333000296324,35433300,Nokia,2600,allowed,2025-08-13 18:44:58
354334000300693,35433400,Nokia,7260,allowed,2025-08-13 18:44:58
354334000156670,35433400,Nokia,7260,allowed,2025-08-13 18:44:58
354335000211547,35433500,Nokia,3120,allowed,2025-08-13 18:44:58
354335000078237,35433500,Nokia,3120,allowed,2025-08-13 18:44:58
354336000244413,35433600,Nokia,2600,blacklisted,2025-08-13 18:44:58
354336000210770,35433600,Nokia,2600,allowed,2025-08-13 18:44:58
354337000143995,35433700,Nokia,2600,blacklisted,2025-08-13 18:44:58
354337000089722,35433700,Nokia,2600,allowed,2025-08-13 18:44:58
354338000296025,35433800,Nokia,6822,allowed,2025-08-13 18:44:58
354338000133834,35433800,Nokia,6822,allowed,2025-08-13 18:44:58
354339000233020,35433900,Nokia,6822,allowed,2025-08-13 18:44:58
354339000257655,35433900,Nokia,6822,allowed,2025-08-13 18:44:58
354340000306911,35434000,Nokia,6822,allowed,2025-08-13 18:44:58
354340000121415,35434000,Nokia,6822,allowed,2025-08-13 18:44:58
354341000195497,35434100,Nokia,RM-68,allowed,2025-08-13 18:44:58
354341000321145,35434100,Nokia,RM-68,allowed,2025-08-13 18:44:58
354342000163494,35434200,Nokia,RM-68,allowed,2025-08-13 18:44:58
354342000052773,35434200,Nokia,RM-68,blacklisted,2025-08-13 18:44:58
354342010033918,35434201,Sony Ericsson,K310,allowed,2025-08-13 18:44:58
354342010055635,35434201,Sony Ericsson,K310,allowed,2025-08-13 18:44:58
354343000250987,35434300,Nokia,RM-68,allowed,2025-08-13 18:44:58
354343000279172,35434300,Nokia,RM-68,blacklisted,2025-08-13 18:44:58
354343010044380,35434301,Sony Ericsson,K510,allowed,2025-08-13 18:44:59
354343010190747,35434301,Sony Ericsson,K510,allowed,2025-08-13 18:44:59
354344000279661,35434400,Nokia,3200,allowed,2025-08-13 18:44:59
354344000086227,35434400,Nokia,3200,allowed,2025-08-13 18:44:59
354345000135021,35434500,Nokia,6610i,allowed,2025-08-13 18:44:59
354345000232005,35434500,Nokia,6610i,allowed,2025-08-13 18:44:59
354346000098739,35434600,Nokia,6610i,allowed,2025-08-13 18:44:59
354346000233432,35434600,Nokia,6610i,allowed,2025-08-13 18:44:59
354347000146758,35434700,Nokia,3510i,allowed,2025-08-13 18:44:59
354347000131951,35434700,Nokia,3510i,allowed,2025-08-13 18:44:59
354348000091360,35434800,Nokia,3510i,blacklisted,2025-08-13 18:44:59
354348000124030,35434800,Nokia,3510i,allowed,2025-08-13 18:44:59
354349000129962,35434900,Nokia,6630,allowed,2025-08-13 18:44:59
354349000306191,35434900,Nokia,6630,allowed,2025-08-13 18:44:59
354350000276834,35435000,Nokia,6630,allowed,2025-08-13 18:44:59
354350000157133,35435000,Nokia,6630,allowed,2025-08-13 18:44:59
354351000324292,35435100,Motorola,MC3-41D21,allowed,2025-08-13 18:44:59
354351000298775,35435100,Motorola,MC3-41D21,allowed,2025-08-13 18:44:59
354352000149329,35435200,Motorola,MQ3-4411A11,allowed,2025-08-13 18:44:59
354352000028227,35435200,Motorola,MQ3-4411A11,allowed,2025-08-13 18:44:59
354353000285830,35435300,Motorola,MQ3-4411A21,allowed,2025-08-13 18:44:59
354353000060564,35435300,Motorola,MQ3-4411A21,allowed,2025-08-13 18:44:59
354354000117389,35435400,Motorola,MT3-411A21,allowed,2025-08-13 18:44:59
354354000178189,35435400,Motorola,MT3-411A21,allowed,2025-08-13 18:44:59
354355000315896,35435500,Motorola,AC2-41D11,allowed,2025-08-13 18:44:59
354355000090520,35435500,Motorola,AC2-41D11,allowed,2025-08-13 18:44:59
354356000081682,35435600,Motorola,C139,allowed,2025-08-13 18:44:59
354356000007950,35435600,Motorola,C139,allowed,2025-08-13 18:44:59
354357000120611,35435700,Motorola,MQ3-4411G11,allowed,2025-08-13 18:44:59
354357000252924,35435700,Motorola,MQ3-4411G11,allowed,2025-08-13 18:44:59
354358000223661,35435800,Motorola,A780,allowed,2025-08-13 18:44:59
354358000112521,35435800,Motorola,A780,allowed,2025-08-13 18:44:59
354359000105654,35435900,Motorola,C155,allowed,2025-08-13 18:44:59
354359000288617,35435900,Motorola,C155,allowed,2025-08-13 18:44:59
354360000222392,35436000,Motorola,MPx220,allowed,2025-08-13 18:44:59
354360000232390,35436000,Motorola,MPx220,allowed,2025-08-13 18:44:59
354361000196188,35436100,Motorola,C650,allowed,2025-08-13 18:44:59
354361000028850,35436100,Motorola,C650,allowed,2025-08-13 18:44:59
354362000102206,35436200,Motorola,MQ3-4411A21,allowed,2025-08-13 18:44:59
354362000207567,35436200,Motorola,MQ3-4411A21,allowed,2025-08-13 18:44:59
354363000137981,35436300,Samsung,SGH-N700,allowed,2025-08-13 18:44:59
354363000053570,35436300,Samsung,SGH-N700,allowed,2025-08-13 18:44:59
354375000208286,35437500,Alcatel,One Touch 156,allowed,2025-08-13 18:44:59
354375000131527,35437500,Alcatel,One Touch 156,blacklisted,2025-08-13 18:44:59
354376010240042,35437601,Sony Ericsson,K750,allowed,2025-08-13 18:44:59
354376010279144,35437601,Sony Ericsson,K750,allowed,2025-08-13 18:44:59
354377000189900,35437700,Alcatel,One Touch 355,allowed,2025-08-13 18:44:59
354377000068461,35437700,Alcatel,One Touch 355,allowed,2025-08-13 18:44:59
354377010237448,35437701,Sony Ericsson,K750,allowed,2025-08-13 18:44:59
354377010073267,35437701,Sony Ericsson,K750,allowed,2025-08-13 18:44:59
354379000326573,35437900,NEC,N923,allowed,2025-08-13 18:44:59
354379000042344,35437900,NEC,N923,allowed,2025-08-13 18:44:59
354384000298561,35438400,Konka,C926,allowed,2025-08-13 18:45:00
354384000268308,35438400,Konka,C926,allowed,2025-08-13 18:45:00
354387000110528,35438700,NEC,n401i,allowed,2025-08-13 18:45:00
354387000099578,35438700,NEC,n401i,blacklisted,2025-08-13 18:45:00
354388000074638,35438800,NEC,N720,allowed,2025-08-13 18:45:00
354388000129330,35438800,NEC,N720,blacklisted,2025-08-13 18:45:00
354389000044625,35438900,Maxon,V7990,allowed,2025-08-13 18:45:00
354389000121266,35438900,Maxon,V7990,blacklisted,2025-08-13 18:45:00
354390000180092,35439000,Maxon,V808,allowed,2025-08-13 18:45:00
354390000126446,35439000,Maxon,V808,allowed,2025-08-13 18:45:00
354395000121115,35439500,LG,T5100,blacklisted,2025-08-13 18:45:00
354395000229376,35439500,LG,T5100,allowed,2025-08-13 18:45:00
354416000107172,35441600,Sony Ericsson,K500,allowed,2025-08-13 18:45:00
354416000163404,35441600,Sony Ericsson,K500,blacklisted,2025-08-13 18:45:00
354417000100365,35441700,Arima Communications,2860,allowed,2025-08-13 18:45:00
354417000242738,35441700,Arima Communications,2860,allowed,2025-08-13 18:45:00
354439000326660,35443900,Motorola,MT3-411G21,allowed,2025-08-13 18:45:00
354439000188845,35443900,Motorola,MT3-411G21,allowed,2025-08-13 18:45:00
354440000015583,35444000,Motorola,C139,allowed,2025-08-13 18:45:00
354440000309105,35444000,Motorola,C139,allowed,2025-08-13 18:45:00
354441000132278,35444100,Motorola,AC2-41D11,allowed,2025-08-13 18:45:00
354441000025802,35444100,Motorola,AC2-41D11,blacklisted,2025-08-13 18:45:00
354442000074829,35444200,Motorola,C650,allowed,2025-08-13 18:45:00
354442000080091,35444200,Motorola,C650,allowed,2025-08-13 18:45:00
354443000309273,35444300,Motorola,C550,allowed,2025-08-13 18:45:00
354443000107847,35444300,Motorola,C550,allowed,2025-08-13 18:45:00
354444000003155,35444400,Motorola,MQ3-4411C41,allowed,2025-08-13 18:45:00
354444000072990,35444400,Motorola,MQ3-4411C41,allowed,2025-08-13 18:45:00
